	modLLIDs	row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
4356	ENSG00000168824	ENSG00000168824	60.57454221	-0.20655084	0.233873881	-0.883171903	0.3771434	0.56136969
4381	ENSG00000196526	ENSG00000196526	114.2363848	0.017416689	0.195396774	0.089134987	0.928974632	0.962374496
4448	ENSG00000181982	ENSG00000181982	90.86217165	0.299845048	0.145677911	2.058273945	0.039563844	0.129738507
4484	ENSG00000163683	ENSG00000163683	235.7068496	0.037500026	0.102031553	0.367533614	0.713221023	0.829011899
4518	ENSG00000074966	ENSG00000074966	333.8392083	-0.418886736	0.132082202	-3.17140939	0.001517012	0.017017167
4523	ENSG00000075539	ENSG00000075539	985.1323411	-0.031087163	0.043187802	-0.71981351	0.471639826	0.646223518
4563	ENSG00000163453	ENSG00000163453	36.27513131	0.058663983	0.208011821	0.282022355	0.777926369	0.869943241
4581	ENSG00000213759	ENSG00000213759	23.14595518	-0.45906664	0.354204786	-1.296048666	0.194958719	0.36665918
4636	ENSG00000169116	ENSG00000169116	20.48321594	0.054134287	0.295833649	0.182988943	0.854806694	0.918229852
4782	ENSG00000155016	ENSG00000155016	33.89409996	0.129401504	0.184691475	0.700636039	0.483530182	0.655522055
4784	ENSG00000138795	ENSG00000138795	858.8427209	-0.21677027	0.149626408	-1.448743392	0.147409258	0.306429402
4792	ENSG00000123739	ENSG00000123739	111.866283	-0.203790914	0.12973405	-1.570835981	0.116220752	0.263856659
4830	ENSG00000164111	ENSG00000164111	600.5328476	0.412013326	0.100450306	4.101663229	4.10E-05	0.002263946
4833	ENSG00000145386	ENSG00000145386	14.77419939	0.145953878	0.277367734	0.52621073	0.5987418	NA
4869	ENSG00000085871	ENSG00000085871	43.95335601	-0.034076503	0.152797682	-0.223017148	0.823522161	0.900253536
4892	ENSG00000170365	ENSG00000170365	21.96803032	0.554477138	0.260900914	2.125240306	0.033566566	0.116311802
4895	ENSG00000151612	ENSG00000151612	120.518203	-0.374899736	0.141451333	-2.650379656	0.008040137	0.046401495
4905	ENSG00000151623	ENSG00000151623	194.3808297	-0.423198115	0.144988185	-2.918845522	0.003513303	0.028284586
4908	ENSG00000198589	ENSG00000198589	952.2613065	-0.142471255	0.078844716	-1.806985462	0.070764546	0.188598504
4980	ENSG00000056050	ENSG00000056050	27.24815074	0.204078807	0.19396155	1.052161144	0.292725623	0.47934287
5008	ENSG00000168556	ENSG00000168556	30.36302898	0.172144072	0.217571185	0.791208047	0.428822597	0.607890805
5022	ENSG00000109771	ENSG00000109771	32.84879766	-0.666633745	0.199420566	-3.342853539	0.000829217	0.01224657
5094	ENSG00000145569	ENSG00000145569	215.5060412	0.065441821	0.091699017	0.713658909	0.475438121	0.64961071
5137	ENSG00000168685	ENSG00000168685	2936.676139	-0.258272187	0.129253951	-1.998176345	0.045697545	0.14163468
5143	ENSG00000152620	ENSG00000152620	62.0124439	-0.040193019	0.135203341	-0.2972783	0.766254047	0.863753244
5167	ENSG00000083720	ENSG00000083720	101.992327	-0.196394143	0.117965257	-1.664847332	0.095943218	0.231164379
5194	ENSG00000185305	ENSG00000185305	111.1511986	0.273357121	0.11657191	2.34496562	0.019028834	0.080621364
5251	ENSG00000145740	ENSG00000145740	124.560793	-0.155703155	0.090499265	-1.720490824	0.08534326	0.213528661
5286	ENSG00000049860	ENSG00000049860	378.0699779	0.156226589	0.080982497	1.929140188	0.053713461	0.157504222
5302	ENSG00000171643	ENSG00000171643	44.73799537	-0.083937344	0.215156491	-0.390122295	0.696446118	0.81678178
5312	ENSG00000145685	ENSG00000145685	171.6538039	0.509427422	0.146217816	3.484031139	0.000493922	0.009410936
5323	ENSG00000164300	ENSG00000164300	901.6491882	-0.091833554	0.08095255	-1.134412115	0.25662172	0.437731419
5326	ENSG00000152380	ENSG00000152380	30.65423004	0.109765321	0.215597508	0.509121474	0.61066708	0.757758307
5330	ENSG00000113319	ENSG00000113319	171.6099261	-0.255064071	0.142693489	-1.787496204	0.073857325	0.194547774
5334	ENSG00000145687	ENSG00000145687	202.033081	-0.197056986	0.082783481	-2.38039019	0.017294315	0.075410421
5338	ENSG00000174695	ENSG00000174695	336.7563782	0.152992468	0.079309885	1.929046654	0.053725071	0.157504222
5363	ENSG00000178015	ENSG00000178015	26.82340474	-0.262949751	0.221555595	-1.186834171	0.235293037	0.413569348
5367	ENSG00000173221	ENSG00000173221	494.6291272	0.159778453	0.083609542	1.911007403	0.05600363	0.161518465
5377	ENSG00000153922	ENSG00000153922	792.1738068	0.135139019	0.059468941	2.272430247	0.023060537	0.091340858
5396	ENSG00000152495	ENSG00000152495	544.7700253	-0.324948788	0.148117848	-2.193853017	0.028245978	0.104355662
5418	ENSG00000177879	ENSG00000177879	101.822558	0.17632838	0.114423745	1.541012142	0.123313831	0.274300359
5426	ENSG00000133835	ENSG00000133835	295.9965766	0.184839431	0.083434229	2.215390895	0.026733246	0.100914863
5454	ENSG00000138829	ENSG00000138829	111.3537985	0.380154023	0.175517267	2.165906697	0.030318317	0.108587914
5474	ENSG00000197375	ENSG00000197375	218.5316665	0.049368537	0.094808866	0.520716457	0.602564308	0.752229586
5494	ENSG00000081059	ENSG00000081059	2391.5577	-0.282042651	0.120911078	-2.332645242	0.019666772	0.082309567
5501	ENSG00000043143	ENSG00000043143	1294.772185	-0.141965546	0.068803921	-2.063335111	0.0390808	0.128678245
5543	ENSG00000146006	ENSG00000146006	16.35073199	0.79094112	0.304584595	2.596786359	0.009410043	NA
5544	ENSG00000120725	ENSG00000120725	84.81515127	0.118466539	0.116037262	1.020935318	0.307285085	0.494084038
5734	ENSG00000155508	ENSG00000155508	378.4877243	0.171565552	0.066559179	2.577639245	0.009947779	0.053229901
5741	ENSG00000113249	ENSG00000113249	12.97673929	-0.80523282	0.306440783	-2.627694693	0.008596563	NA
5744	ENSG00000113263	ENSG00000113263	1056.479633	-0.259696938	0.109494464	-2.371781445	0.017702559	0.076652405
5760	ENSG00000113312	ENSG00000113312	166.3467878	0.157961646	0.075624451	2.088764205	0.036728954	0.123437846
5776	ENSG00000038274	ENSG00000038274	638.8480495	0.128777564	0.05582525	2.306797797	0.021066095	0.086170151
5801	ENSG00000174705	ENSG00000174705	29.11152115	0.929528088	0.32113118	2.894543247	0.003797106	0.029485986
5819	ENSG00000145920	ENSG00000145920	31.68286556	-0.360772179	0.279653849	-1.290066918	0.197027425	0.368795444
5836	ENSG00000160883	ENSG00000160883	1448.506434	0.32896708	0.128500684	2.560041464	0.010465968	0.055050521
5886	ENSG00000161010	ENSG00000161010	190.1412672	-0.16247215	0.087874289	-1.848915661	0.064469992	0.177265235
5917	ENSG00000124535	ENSG00000124535	319.2714991	-0.091861371	0.058947496	-1.55835916	0.119148132	0.267954176
5929	ENSG00000145945	ENSG00000145945	51.61313897	-0.044136149	0.174637826	-0.252729608	0.800477166	0.884104619
5935	ENSG00000124787	ENSG00000124787	12.28562451	-0.101215735	0.310512299	-0.325963691	0.744451827	NA
5939	ENSG00000124785	ENSG00000124785	10.04751793	0.595817785	0.431297761	1.381453464	0.167139577	NA
5969	ENSG00000205269	ENSG00000205269	437.6272313	0.293591574	0.110955116	2.646039084	0.008144041	0.046745664
5983	ENSG00000047579	ENSG00000047579	164.908978	0.117197587	0.082843694	1.414683268	0.157161382	0.319265459
5995	ENSG00000165097	ENSG00000165097	413.0215153	0.320617809	0.092220625	3.476638851	0.000507741	0.009549321
6032	ENSG00000274267	ENSG00000274267	139.536716	0.792167192	0.224854353	3.523023601	0.000426653	0.008692785
6033	ENSG00000278463	ENSG00000278463	28.32668038	0.443570385	0.259234797	1.711075786	0.087067123	0.216169187
6035	ENSG00000278272	ENSG00000278272	85.70360203	0.694709866	0.232719119	2.985186044	0.002834059	0.024752232
6037	ENSG00000010704	ENSG00000010704	65.23206345	0.239269505	0.1463086	1.635375536	0.101970348	0.241199881
6056	ENSG00000277775	ENSG00000277775	72.14860717	0.595780783	0.198192286	3.006074532	0.002646441	0.023731169
6057	ENSG00000275713	ENSG00000275713	108.1961717	0.483550795	0.138280099	3.496893618	0.00047071	0.009222768
6058	ENSG00000273983	ENSG00000273983	50.0573812	0.844817217	0.247395182	3.414849105	0.000638174	0.010691233
6059	ENSG00000278588	ENSG00000278588	72.33433346	0.246740329	0.157855925	1.563072965	0.118035434	0.266636182
6072	ENSG00000276180	ENSG00000276180	115.2696747	0.348478262	0.121369605	2.871215263	0.00408897	0.030820371
6073	ENSG00000197903	ENSG00000197903	724.917102	0.249990707	0.104042009	2.402786225	0.016270696	0.072550769
6077	ENSG00000124613	ENSG00000124613	19.34381324	-0.236711213	0.258027769	-0.917386581	0.358940102	0.544477398
6082	ENSG00000276368	ENSG00000276368	2.008361109	0.976574438	0.784951104	1.244121364	0.213454899	NA
6083	ENSG00000273703	ENSG00000273703	41.45101222	0.779786463	0.216990377	3.593645358	0.000326084	0.007301245
6086	ENSG00000233822	ENSG00000233822	142.0477795	0.495580358	0.129974584	3.812902061	0.000137345	0.004680065
6088	ENSG00000276903	ENSG00000276903	9.797023845	0.779352599	0.320216583	2.433829607	0.014940026	NA
6089	ENSG00000184357	ENSG00000184357	187.6616562	0.644952242	0.204294865	3.156967467	0.001594191	0.017531631
6092	ENSG00000197153	ENSG00000197153	57.00720912	0.351712631	0.237091404	1.483447416	0.137955578	0.293911348
6095	ENSG00000168131	ENSG00000168131	3.942882943	1.125265276	0.660546974	1.703535584	0.088467885	NA
6149	ENSG00000204590	ENSG00000204590	147.9130313	-0.183481419	0.091275396	-2.010195814	0.044410468	0.139152819
6159	ENSG00000137337	ENSG00000137337	126.9021918	-0.363396756	0.134645443	-2.698916117	0.006956571	0.042197939
6190	ENSG00000204475	ENSG00000204475	83.71717419	-0.140845635	0.140549943	-1.002103825	0.316293451	0.503112267
6260	ENSG00000204264	ENSG00000204264	570.2857951	0.241924988	0.083556031	2.895362381	0.003787211	0.029466434
6285	ENSG00000112511	ENSG00000112511	300.5344653	-0.151362372	0.07868738	-1.923591459	0.054405813	0.158613693
6287	ENSG00000197283	ENSG00000197283	205.2682376	-0.125567939	0.105176447	-1.193878877	0.232525351	0.410015912
6297	ENSG00000186577	ENSG00000186577	95.98928918	-0.031209967	0.114619727	-0.272291413	0.785397958	0.874038707
6312	ENSG00000112033	ENSG00000112033	286.8440042	-0.103226925	0.08088595	-1.276203411	0.201883623	0.37434446
6338	ENSG00000137168	ENSG00000137168	20.26948302	-0.244680816	0.224812515	-1.088377201	0.276428622	0.460884255
6340	ENSG00000164530	ENSG00000164530	43.592442	-0.574993402	0.240459287	-2.391229758	0.016792041	0.07412964
6430	ENSG00000112715	ENSG00000112715	124.8213883	0.097178995	0.121683482	0.798621089	0.424510155	0.603993454
6488	ENSG00000065308	ENSG00000065308	200.5026615	-0.274464493	0.080086053	-3.427119716	0.00061002	0.010546476
6533	ENSG00000185760	ENSG00000185760	37.35090182	-0.397920113	0.224007754	-1.776367582	0.075672351	0.1974704
6541	ENSG00000164430	ENSG00000164430	172.1257361	0.032147272	0.094700453	0.33946271	0.734261184	0.842883945
6563	ENSG00000112773	ENSG00000112773	339.7139451	0.182233948	0.086821081	2.098959669	0.035820456	0.121390972
6599	ENSG00000146281	ENSG00000146281	91.42286638	-0.172157802	0.125706221	-1.369524917	0.170835252	0.336687212
6606	ENSG00000112159	ENSG00000112159	771.2227036	-0.221207248	0.092220602	-2.398674957	0.016454514	0.073189279
6609	ENSG00000112182	ENSG00000112182	417.6990671	-0.347454122	0.139349785	-2.493395463	0.012652784	0.061746004
6618	ENSG00000186231	ENSG00000186231	13.15206173	-0.334291761	0.290325203	-1.151438998	0.249551678	NA
6648	ENSG00000146285	ENSG00000146285	531.6660536	-0.102773758	0.088416402	-1.162383396	0.245079765	0.424761568
6656	ENSG00000080546	ENSG00000080546	154.0883621	-0.182282718	0.123932801	-1.470818988	0.141340076	0.298204223
6663	ENSG00000155085	ENSG00000155085	72.97309555	-0.002067678	0.143635261	-0.014395336	0.98851458	0.994957024
6675	ENSG00000112394	ENSG00000112394	44.98085721	-0.679785396	0.237859259	-2.857931196	0.004264128	0.031547573
6691	ENSG00000123500	ENSG00000123500	77.33616849	0.013321221	0.122574621	0.108678461	0.913457526	0.953779792
6694	ENSG00000189241	ENSG00000189241	326.5280543	-0.062238537	0.066827456	-0.931331844	0.351681934	0.537559852
6717	ENSG00000111879	ENSG00000111879	20.96813257	-0.503338934	0.265989973	-1.892322965	0.058447963	0.166618653
6725	ENSG00000172594	ENSG00000172594	35.20565536	0.395149003	0.195636958	2.019807538	0.043403355	0.137422526
6777	ENSG00000028839	ENSG00000028839	101.6179089	0.045093394	0.114328303	0.394420218	0.693270819	0.81452838
6814	ENSG00000010818	ENSG00000010818	793.5846093	-0.009086584	0.076444994	-0.118864338	0.905382836	0.948972951
6846	ENSG00000120265	ENSG00000120265	189.5671619	0.206252383	0.099700809	2.068713231	0.038573005	0.127597513
6861	ENSG00000146476	ENSG00000146476	86.32409086	0.340070563	0.120031107	2.833186917	0.004608643	0.032935687
6881	ENSG00000130340	ENSG00000130340	125.6617059	-0.225503999	0.108297386	-2.082266311	0.037318151	0.124811433
6882	ENSG00000078269	ENSG00000078269	206.8829877	-0.069531917	0.099824439	-0.696542023	0.48608945	0.657666886
6947	ENSG00000188191	ENSG00000188191	90.97390727	-0.272913363	0.146432154	-1.863752982	0.062356401	0.173670186
6948	ENSG00000164818	ENSG00000164818	109.8565708	-0.112542519	0.123226646	-0.913296942	0.36108639	0.546196518
6978	ENSG00000198286	ENSG00000198286	717.4555032	-0.386374167	0.099640714	-3.877673595	0.00010546	0.003923382
6993	ENSG00000011275	ENSG00000011275	746.3285867	-0.113868068	0.054452348	-2.091150725	0.036514555	0.122853623
6998	ENSG00000106305	ENSG00000106305	38.90355135	-0.158381227	0.16997074	-0.931814657	0.351432319	0.537387921
7009	ENSG00000146576	ENSG00000146576	279.2173757	-0.218500371	0.063170301	-3.458909788	0.000542367	0.0098396
7019	ENSG00000219545	ENSG00000219545	88.81648089	0.002512683	0.11537756	0.02177792	0.982625107	0.991225395
7144	ENSG00000136250	ENSG00000136250	1546.889262	0.22521121	0.081087087	2.777399201	0.005479583	0.036559581
7150	ENSG00000010270	ENSG00000010270	127.5328195	-0.109637221	0.092391873	-1.18665438	0.235363977	0.41359326
7152	ENSG00000006715	ENSG00000006715	477.717727	0.080699184	0.063069612	1.279525615	0.200712025	0.372995664
7199	ENSG00000146674	ENSG00000146674	30.41915706	-0.657983962	0.280943824	-2.342048148	0.019178241	0.081100502
7279	ENSG00000165171	ENSG00000165171	8.783943569	0.016839958	0.436828736	0.038550482	0.969248783	NA
7313	ENSG00000146707	ENSG00000146707	46.88129836	-0.197732052	0.166365411	-1.18854064	0.234620478	0.412633875
7315	ENSG00000127951	ENSG00000127951	2824.095829	0.316751119	0.098589606	3.212824668	0.001314365	0.015734903
7325	ENSG00000075223	ENSG00000075223	63.53235557	0.213760342	0.150932453	1.416264936	0.15669795	0.318709532
7340	ENSG00000075303	ENSG00000075303	141.5113678	0.076299285	0.112215922	0.679932791	0.496547018	0.666903546
7342	ENSG00000008277	ENSG00000008277	66.84639269	-0.309421743	0.168818857	-1.832862445	0.06682303	0.181509136
7412	ENSG00000198556	ENSG00000198556	161.7719173	-0.208527694	0.100961204	-2.06542401	0.038882899	0.128328848
7420	ENSG00000106258	ENSG00000106258	72.0498916	-0.030742534	0.164402087	-0.186996007	0.851663764	0.916141003
7440	ENSG00000197093	ENSG00000197093	45.01416002	-0.150032894	0.209555749	-0.715956948	0.474017933	0.648752939
7441	ENSG00000213420	ENSG00000213420	30.02361647	-0.078365451	0.263285034	-0.297644913	0.765974191	0.863621518
7444	ENSG00000213413	ENSG00000213413	8.732497689	0.135367949	0.382511751	0.353892263	0.723419625	NA
7449	ENSG00000146834	ENSG00000146834	342.2155516	-0.095293344	0.070879552	-1.344440555	0.178805967	0.347078712
7454	ENSG00000106351	ENSG00000106351	219.4420665	-0.290312737	0.109672191	-2.647095252	0.008118648	0.046694143
7484	ENSG00000106404	ENSG00000106404	130.9322681	-0.14151026	0.104641728	-1.352331066	0.176269431	0.344108839
7497	ENSG00000170667	ENSG00000170667	8.552254457	-0.609688427	0.382905979	-1.592266666	0.111324799	NA
7499	ENSG00000168255	ENSG00000168255	264.2509785	-0.246567719	0.128888592	-1.913029809	0.055744236	0.161054127
7541	ENSG00000091140	ENSG00000091140	225.6677881	0.07225601	0.087302428	0.827651778	0.407867736	0.588980851
7542	ENSG00000091136	ENSG00000091136	61.81280315	0.138386648	0.168830993	0.819675612	0.412401056	0.593085952
7549	ENSG00000173114	ENSG00000173114	59.12621815	-0.300517287	0.251907125	-1.192968588	0.232881675	0.410335278
7642	ENSG00000106484	ENSG00000106484	13.1081088	0.164582852	0.311393705	0.528536222	0.597127213	NA
7708	ENSG00000127366	ENSG00000127366	9.68506182	-0.781081076	0.338177535	-2.309677592	0.02090601	NA
7735	ENSG00000146904	ENSG00000146904	109.8514964	-0.069913739	0.111657246	-0.626146015	0.531219173	0.697682352
7739	ENSG00000170379	ENSG00000170379	72.90486585	0.041036067	0.134442394	0.305231602	0.760189765	0.860299468
7741	ENSG00000198420	ENSG00000198420	52.58568985	-0.300651153	0.152604012	-1.970139243	0.048822414	0.147849969
7752	ENSG00000212807	ENSG00000212807	2.56701407	-0.381431985	0.598456378	-0.637359712	0.523890564	NA
7764	ENSG00000197362	ENSG00000197362	116.9647113	-0.169573813	0.113761313	-1.490610552	0.136063772	0.291519174
7776	ENSG00000171130	ENSG00000171130	112.5541662	-0.141699333	0.139802514	-1.013567843	0.310789008	0.497499399
7781	ENSG00000214022	ENSG00000214022	422.8671341	-0.173197746	0.070111638	-2.470313805	0.013499457	0.064302926
7795	ENSG00000164867	ENSG00000164867	20.75139056	-0.218855775	0.261732013	-0.836182676	0.403052143	0.58470088
7809	ENSG00000082014	ENSG00000082014	176.0847483	0.428146523	0.12257123	3.493042553	0.00047755	0.009264163
7811	ENSG00000187260	ENSG00000187260	44.34385203	-0.423586141	0.19056816	-2.222754003	0.026232392	0.099480001
7828	ENSG00000105982	ENSG00000105982	30.6555357	-0.422297412	0.183241898	-2.304589809	0.021189557	0.086584788
7836	ENSG00000117868	ENSG00000117868	857.1942499	-0.173497248	0.075848877	-2.287406925	0.022172082	0.089218604
7847	ENSG00000176595	ENSG00000176595	180.7803421	-0.049618542	0.091971756	-0.539497602	0.589543551	0.741486465
7883	ENSG00000275342	ENSG00000275342	237.0817991	-0.241214725	0.107858908	-2.236391312	0.02532615	0.097110019
7896	ENSG00000254093	ENSG00000254093	22.87120205	-0.141217367	0.221723589	-0.636907275	0.524185244	0.691343445
7897	ENSG00000171044	ENSG00000171044	68.38189684	-0.256052232	0.135526319	-1.889317397	0.058849312	0.167332939
7912	ENSG00000223443	ENSG00000223443	3.890981015	-0.895845289	0.51788339	-1.729820468	0.083662356	NA
7924	ENSG00000155970	ENSG00000155970	23.84421421	-0.696851905	0.300238326	-2.320995843	0.020287068	0.084006613
7951	ENSG00000158863	ENSG00000158863	279.4337575	-0.155890465	0.090846018	-1.715985677	0.086164664	0.214517533
7976	ENSG00000147457	ENSG00000147457	741.9101491	-0.174355515	0.087276133	-1.997745647	0.045744243	0.141742045
8003	ENSG00000120915	ENSG00000120915	126.8169405	-0.262096501	0.194515766	-1.34743063	0.177841581	0.346028737
8011	ENSG00000134014	ENSG00000134014	216.2021187	-0.042957589	0.076100094	-0.56448799	0.572422071	0.728729532
8013	ENSG00000186918	ENSG00000186918	138.2417992	-0.21177078	0.102143633	-2.073264619	0.03814766	0.126577444
8023	ENSG00000177669	ENSG00000177669	6.131380459	-0.412223258	0.353729492	-1.165362988	0.243872092	NA
8034	ENSG00000157168	ENSG00000157168	63.95313699	0.824803169	0.29499219	2.796016966	0.005173668	0.035485208
8050	ENSG00000187840	ENSG00000187840	65.95072358	0.216602267	0.143549327	1.508904787	0.131323116	0.284998072
8065	ENSG00000168615	ENSG00000168615	140.44846	0.239054747	0.126783437	1.885536098	0.059357496	0.168389652
8092	ENSG00000168172	ENSG00000168172	521.0651007	0.041211552	0.068275849	0.603603656	0.546107181	0.708769709
8143	ENSG00000137563	ENSG00000137563	7.638334338	0.408138911	0.390585801	1.04494047	0.296050484	NA
8150	ENSG00000205268	ENSG00000205268	921.5763888	-0.194020958	0.078798999	-2.462226155	0.013807757	0.06529525
8240	ENSG00000104320	ENSG00000104320	451.9564208	0.246287939	0.080131973	3.073528956	0.002115432	0.020741463
8251	ENSG00000205133	ENSG00000205133	77.71331912	0.214017493	0.152135231	1.406758262	0.159499083	0.322212667
8277	ENSG00000104341	ENSG00000104341	25.24356595	0.178546179	0.264073082	0.676124114	0.498961848	0.669089905
8339	ENSG00000182197	ENSG00000182197	173.617168	0.408123116	0.129899987	3.141825696	0.00167898	0.018025647
8340	ENSG00000177570	ENSG00000177570	28.7971798	-0.224768585	0.287118472	-0.782842648	0.43371952	0.612175132
8363	ENSG00000156804	ENSG00000156804	149.5226746	-0.106998914	0.140249529	-0.762918168	0.4455122	0.623430714
8374	ENSG00000180938	ENSG00000180938	11.21682178	-0.139408691	0.32957825	-0.422991175	0.6723017	NA
8381	ENSG00000136997	ENSG00000136997	474.0495467	-0.119416795	0.097096844	-1.229873085	0.218744634	0.394169516
8436	ENSG00000158106	ENSG00000158106	63.69380286	-0.271183642	0.186899128	-1.450962586	0.146790279	0.305752395
8441	ENSG00000147813	ENSG00000147813	147.3894138	0.096654692	0.121932163	0.792692342	0.427957093	0.607029873
8444	ENSG00000104524	ENSG00000104524	47.43714567	-0.426337568	0.167797651	-2.540783887	0.011060426	0.057079179
8453	ENSG00000179950	ENSG00000179950	417.0930426	-0.062844899	0.059851907	-1.050006617	0.293715071	0.480372061
8455	ENSG00000261150	ENSG00000261150	133.2408065	-0.648810081	0.166196278	-3.903878522	9.47E-05	0.003677863
8467	ENSG00000235173	ENSG00000235173	98.28216706	-0.35505306	0.111189224	-3.193232638	0.001406896	0.016409989
8489	ENSG00000160957	ENSG00000160957	41.84635127	-0.381513403	0.197409314	-1.932600821	0.053285391	0.156801767
8499	ENSG00000170619	ENSG00000170619	167.928693	0.034807658	0.085365191	0.407750019	0.683457211	0.808078344
8522	ENSG00000147853	ENSG00000147853	103.4670944	-0.292255206	0.108899288	-2.683720085	0.007280804	0.043404223
8524	ENSG00000096968	ENSG00000096968	942.3741772	0.365569166	0.087743926	4.166318782	3.10E-05	0.00190532
8532	ENSG00000107036	ENSG00000107036	463.7077072	0.124405761	0.066653058	1.866467414	0.061975999	0.172983543
8570	ENSG00000188921	ENSG00000188921	611.1423083	0.221435385	0.072310118	3.062301542	0.002196421	0.021277585
8599	ENSG00000184434	ENSG00000184434	6.881569154	-0.454728725	0.389716782	-1.166818434	0.243283701	NA
8622	ENSG00000165272	ENSG00000165272	245.1291109	-0.172848215	0.137362106	-1.258339867	0.208268869	0.382323475
8655	ENSG00000221829	ENSG00000221829	37.35333398	-0.372318167	0.188313672	-1.97711703	0.048028403	0.146314857
8693	ENSG00000168795	ENSG00000168795	105.8848619	-0.250377897	0.106714458	-2.346241574	0.018963812	0.080474177
8759	ENSG00000187210	ENSG00000187210	105.1062611	0.220205648	0.116923839	1.883325507	0.059656269	0.168789193
8801	ENSG00000130222	ENSG00000130222	15.95800675	1.046047865	0.325231515	3.216317659	0.00129847	NA
8811	ENSG00000106809	ENSG00000106809	9.030670712	-0.21461601	0.372510937	-0.576133445	0.564524987	NA
8836	ENSG00000185920	ENSG00000185920	176.8950888	-0.502557683	0.170659274	-2.944801481	0.003231619	0.026791902
8841	ENSG00000130956	ENSG00000130956	87.97964045	-0.271295389	0.161931634	-1.675369919	0.093861675	0.227841802
8862	ENSG00000095383	ENSG00000095383	377.4510173	0.368813247	0.098944436	3.727478395	0.000193405	0.005586415
8864	ENSG00000165138	ENSG00000165138	72.50827674	-0.412856047	0.172095436	-2.398994754	0.01644015	0.073153068
8872	ENSG00000023318	ENSG00000023318	369.3533566	0.080619317	0.063936709	1.26092379	0.207336306	0.381225485
8901	ENSG00000070214	ENSG00000070214	237.3423363	0.122055853	0.081404607	1.499372795	0.133776947	0.28840671
8929	ENSG00000173258	ENSG00000173258	39.57274696	-0.032655876	0.216825868	-0.150608765	0.880284347	0.933473858
8940	ENSG00000148153	ENSG00000148153	116.5672805	0.014052291	0.096697292	0.145322489	0.884456259	0.936305068
8946	ENSG00000136868	ENSG00000136868	166.1977559	0.251705175	0.114724455	2.193997572	0.028235584	0.104350055
8974	ENSG00000148219	ENSG00000148219	24.89393203	-0.550971235	0.246366933	-2.236384682	0.025326584	0.097110019
8978	ENSG00000136861	ENSG00000136861	493.9111692	-0.114964358	0.061024316	-1.883910644	0.059577063	0.168686887
8984	ENSG00000056558	ENSG00000056558	632.5491907	-0.335694913	0.113592819	-2.955247673	0.003124181	0.026243301
9023	ENSG00000136930	ENSG00000136930	309.2423902	0.162927493	0.067766619	2.404244071	0.016205949	0.072439977
9066	ENSG00000167106	ENSG00000167106	1182.651598	-0.266653199	0.128327043	-2.077918984	0.037716822	0.125537643
9076	ENSG00000167112	ENSG00000167112	93.72103068	-0.231524166	0.116065337	-1.994774421	0.046067488	0.142248851
9150	ENSG00000175164	ENSG00000175164	29.49774051	-0.281665172	0.328169289	-0.858292294	0.390731083	0.573677359
9151	ENSG00000148296	ENSG00000148296	230.7177025	-0.058025155	0.075333141	-0.770247382	0.441153162	0.619285462
9217	ENSG00000177943	ENSG00000177943	131.7379355	-0.246681361	0.096569998	-2.554430636	0.010636162	0.05568112
9232	ENSG00000186193	ENSG00000186193	17.14736455	0.135573919	0.367999567	0.368407821	0.712569166	NA
9234	ENSG00000177239	ENSG00000177239	391.843175	-0.204008606	0.073977546	-2.757709852	0.005820784	0.037931893
9268	ENSG00000151240	ENSG00000151240	82.8153314	-0.217042553	0.185462898	-1.170274786	0.241890405	0.420784789
9292	ENSG00000057608	ENSG00000057608	814.3116751	0.16822267	0.061106796	2.752928985	0.005906471	0.038214898
9299	ENSG00000065675	ENSG00000065675	364.4815879	-0.223314808	0.100020082	-2.232699714	0.025568753	0.097751631
9306	ENSG00000107485	ENSG00000107485	229.8802181	-0.250993067	0.131443473	-1.90951336	0.0561959	0.16187332
9336	ENSG00000152465	ENSG00000152465	140.095843	-0.248655621	0.124540886	-1.996578226	0.04587102	0.141910451
9337	ENSG00000148468	ENSG00000148468	33.12336453	0.098728738	0.225826858	0.437187761	0.661975185	0.795317351
9429	ENSG00000196793	ENSG00000196793	13.79158188	-0.577205469	0.298065755	-1.936503807	0.052806027	NA
9430	ENSG00000198298	ENSG00000198298	18.40537035	-0.45103472	0.232416504	-1.940631207	0.052303026	0.15494539
9483	ENSG00000198964	ENSG00000198964	320.0500771	0.152783581	0.069152347	2.209376662	0.027148453	0.101739628
9527	ENSG00000122912	ENSG00000122912	132.0499974	-0.123975223	0.096543579	-1.284137433	0.199093872	0.371044319
9537	ENSG00000156510	ENSG00000156510	27.66014458	-0.15115793	0.243641094	-0.620412293	0.534986381	0.700601526
9566	ENSG00000107742	ENSG00000107742	2298.9066	-0.253671815	0.105577195	-2.402714094	0.016273905	0.072550769
9576	ENSG00000166321	ENSG00000166321	69.72488167	-0.226493216	0.148035121	-1.529996494	0.126017597	0.278104537
9643	ENSG00000107779	ENSG00000107779	55.58820629	-0.434915985	0.161012611	-2.701129949	0.006910433	0.042027446
9663	ENSG00000152766	ENSG00000152766	32.06779992	1.602816453	0.377918949	4.241164559	2.22E-05	0.001644088
9690	ENSG00000152804	ENSG00000152804	371.9207837	0.265595342	0.09832408	2.701223758	0.006908484	0.042027446
9714	ENSG00000059573	ENSG00000059573	104.8001375	-0.150144903	0.122849893	-1.222181798	0.221638886	0.397011541
